ApplicantYears,AnnualEarnings,RequestedSum,TrustMetric,WorkDuration,ActiveAccounts,OfferRate,RepayPeriod,DebtFactor,OwnsProperty,FamilyObligation,JointApplicant,QualificationLevel_High School,QualificationLevel_Master's,QualificationLevel_PhD,WorkCategory_Part-time,WorkCategory_Self-employed,WorkCategory_Unemployed,RelationshipStatus_Married,RelationshipStatus_Single,FundUseCase_Business,FundUseCase_Education,FundUseCase_Home,FundUseCase_Other,RiskFlag
18,138961,81150,381,102,3,19.47,36,0.26,0,0,1,True,False,False,False,True,False,False,True,False,False,False,True,0
69,92769,161869,419,98,4,24.2,36,0.75,0,1,1,False,False,True,False,False,True,True,False,False,False,False,True,0
37,57255,153836,661,100,3,13.98,48,0.24,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,0
69,99354,11725,824,91,4,10.52,36,0.31,1,0,1,False,False,True,True,False,False,False,True,False,True,False,False,0
22,138604,51961,658,32,1,10.45,12,0.59,1,1,1,False,False,True,False,False,True,False,False,False,True,False,False,0
50,89638,54729,454,76,4,14.76,24,0.36,1,0,0,False,False,False,False,False,True,True,False,False,False,False,True,0
69,130491,35926,624,35,2,21.36,48,0.24,0,0,1,False,True,False,False,True,False,False,False,True,False,False,False,0
45,140075,51869,732,32,3,24.1,60,0.15,1,1,1,False,False,False,False,False,False,False,True,False,False,False,True,0
47,135836,110999,779,97,2,11.28,36,0.63,0,0,1,False,False,False,False,True,False,False,False,True,False,False,False,0
63,65055,239808,460,0,3,16.33,48,0.7,0,0,0,False,False,True,False,False,True,True,False,False,False,False,False,0
63,131279,182743,322,75,3,11.67,60,0.52,1,1,1,False,True,False,False,True,False,False,False,False,False,True,False,0
55,59199,109836,387,62,2,23.82,48,0.22,1,1,1,False,True,False,False,False,True,False,True,False,False,True,False,0
42,37722,66346,410,105,4,9.71,60,0.65,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,0
54,51148,248021,487,114,4,13.75,48,0.66,1,1,0,False,True,False,False,False,False,False,True,False,False,False,True,0
18,93896,66584,766,61,1,9.61,60,0.52,1,0,1,False,False,False,False,True,False,False,False,False,False,False,True,0
63,39602,210395,575,8,4,7.03,24,0.8,1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,0
42,102229,245357,651,98,4,3.02,12,0.37,0,1,0,False,False,False,True,False,False,True,False,False,False,False,True,0
23,146390,186068,581,52,1,5.29,12,0.81,0,1,1,False,False,True,False,True,False,True,False,True,False,False,False,0
46,24977,63260,572,113,4,16.0,24,0.24,0,0,0,True,False,False,False,False,True,False,True,False,True,False,False,0
46,121818,188695,668,88,1,8.52,12,0.42,1,1,0,True,False,False,False,True,False,True,False,False,False,False,False,0
27,121961,74285,523,1,3,6.2,48,0.68,1,1,1,True,False,False,True,False,False,False,False,False,False,True,False,0
31,128955,121311,525,12,1,18.86,24,0.86,1,1,0,True,False,False,False,False,False,False,True,False,True,False,False,0
69,114465,96728,372,66,1,15.05,60,0.43,1,0,1,True,False,False,False,False,False,False,True,True,False,False,False,0
25,90638,172279,471,91,4,7.9,60,0.17,0,0,1,False,False,False,True,False,False,False,True,False,False,False,False,0
21,69724,159058,443,73,4,18.34,24,0.76,0,0,1,False,False,False,False,False,True,True,False,False,False,False,True,0
34,118049,214104,812,109,4,23.27,48,0.46,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,0
59,134155,240344,682,3,2,20.68,24,0.85,1,0,0,False,False,True,False,True,False,False,True,False,False,False,True,0
33,85342,80618,641,22,3,2.66,36,0.59,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,0
65,92071,62467,804,77,3,19.98,24,0.82,0,1,1,False,False,True,False,True,False,False,True,False,False,True,False,0
46,128732,239489,614,56,2,21.44,48,0.75,0,1,0,False,False,False,False,False,True,True,False,False,False,True,False,0
66,90654,223604,500,28,2,8.11,60,0.29,1,1,1,False,False,True,False,True,False,True,False,False,True,False,False,0
53,38294,143766,849,43,2,23.92,60,0.42,1,1,1,False,False,True,False,True,False,True,False,False,False,False,True,0
58,52772,122685,390,16,4,23.13,24,0.72,0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,0
52,54436,57616,522,63,4,23.44,24,0.24,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,0
65,95642,27250,700,60,1,4.42,60,0.83,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,0
37,55301,219438,453,107,2,6.43,60,0.5,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,0
22,47048,106713,745,102,4,22.28,24,0.17,1,0,0,True,False,False,False,True,False,False,True,True,False,False,False,0
23,147167,178262,779,9,2,6.66,24,0.21,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,0
57,94692,49903,368,33,4,8.07,48,0.81,1,1,1,False,False,False,False,True,False,False,True,False,False,False,False,0
58,92306,131606,512,76,1,18.77,12,0.39,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,0
22,75996,110423,497,66,4,6.4,60,0.55,0,0,1,False,False,False,False,True,False,True,False,True,False,False,False,0
37,102061,46649,448,111,2,21.59,36,0.31,1,1,0,True,False,False,False,True,False,False,False,False,False,False,True,0
57,59982,221732,827,25,4,5.39,24,0.37,0,1,0,False,True,False,False,True,False,True,False,False,False,False,True,0
33,103492,85263,770,28,2,11.54,48,0.76,1,1,0,False,False,True,False,True,False,False,True,False,False,True,False,0
65,87445,81031,797,82,1,11.39,60,0.3,1,0,1,False,False,False,False,False,True,True,False,False,False,True,False,0
27,139437,174620,823,60,3,9.22,60,0.73,0,0,1,False,True,False,False,False,True,True,False,False,False,False,True,0
34,134300,11224,645,66,4,14.45,60,0.4,0,0,1,False,False,False,False,False,True,True,False,True,False,False,False,0
53,101652,144209,516,88,4,16.96,36,0.17,1,0,0,True,False,False,True,False,False,False,False,False,False,True,False,0
64,88992,104663,591,103,1,8.1,24,0.6,0,1,0,True,False,False,True,False,False,False,True,True,False,False,False,0
55,58284,214657,551,114,4,6.52,48,0.26,1,0,1,False,False,False,False,True,False,True,False,False,True,False,False,0
51,133997,120238,404,56,4,16.75,36,0.36,0,1,1,True,False,False,True,False,False,False,False,False,True,False,False,0
57,71414,101508,641,81,2,12.54,60,0.73,0,1,0,False,False,True,True,False,False,True,False,False,True,False,False,0
29,66980,127394,683,38,2,14.02,12,0.12,1,1,0,False,True,False,False,False,True,False,True,False,True,False,False,0
54,121000,53269,552,106,3,10.09,12,0.64,1,0,1,False,False,False,False,False,True,True,False,False,True,False,False,0
36,42721,124736,376,80,2,5.38,12,0.22,1,0,0,False,False,False,False,True,False,False,True,False,False,False,True,0
26,137915,144270,324,63,2,22.38,36,0.21,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,0
43,40462,197232,686,82,3,6.31,12,0.17,1,1,1,True,False,False,False,False,True,False,False,False,False,False,True,0
35,130317,244608,701,34,4,5.33,48,0.9,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,0
58,37292,211628,544,83,2,16.04,24,0.18,0,0,1,True,False,False,False,False,True,False,False,False,False,True,False,0
48,109385,245447,603,87,1,15.05,60,0.17,0,0,0,False,True,False,False,False,True,True,False,True,False,False,False,0
62,116140,19001,429,98,4,15.61,24,0.69,1,0,1,False,False,False,False,True,False,False,True,False,True,False,False,0
51,40246,174029,471,86,1,18.24,48,0.25,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,0
68,16733,217125,746,105,3,4.6,60,0.47,1,0,0,False,False,False,False,True,False,False,True,False,False,True,False,0
57,58695,93832,652,44,3,18.12,60,0.15,1,1,0,True,False,False,False,False,True,False,True,True,False,False,False,0
25,113670,71070,652,107,3,12.84,24,0.2,1,1,1,True,False,False,False,False,True,True,False,False,True,False,False,0
54,61285,236122,752,82,2,19.27,36,0.18,1,0,0,True,False,False,False,False,False,True,False,False,False,False,True,0
62,140952,120740,468,118,3,23.02,24,0.47,0,1,1,False,False,False,False,True,False,True,False,False,False,True,False,0
36,52640,61675,471,97,4,9.96,60,0.83,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,0
25,126128,77969,386,16,3,21.57,36,0.81,1,1,0,True,False,False,False,False,False,True,False,False,False,False,True,0
33,118763,196334,556,118,1,18.66,24,0.57,0,0,0,False,False,True,False,True,False,True,False,False,True,False,False,0
37,35035,83415,388,113,3,10.32,36,0.74,1,1,0,True,False,False,False,False,False,False,True,False,False,False,True,0
42,35319,223009,396,36,3,12.17,12,0.43,0,1,1,False,False,True,False,True,False,True,False,True,False,False,False,0
27,100680,175003,636,17,3,7.32,48,0.33,1,1,0,False,True,False,True,False,False,False,True,True,False,False,False,0
18,48062,221635,582,25,1,11.53,24,0.82,1,1,1,False,True,False,True,False,False,False,True,False,False,False,False,0
28,146540,15947,440,65,3,3.05,48,0.26,0,1,0,False,True,False,False,True,False,True,False,False,True,False,False,0
63,44991,229586,423,77,3,3.71,36,0.13,1,0,0,True,False,False,True,False,False,True,False,True,False,False,False,0
33,22503,202955,362,6,3,7.83,60,0.59,1,0,0,False,True,False,True,False,False,False,True,False,False,False,True,0
54,125183,224000,787,36,1,19.49,24,0.77,1,1,1,False,False,False,False,True,False,False,True,False,False,False,False,0
41,102580,205429,749,66,2,4.97,12,0.75,0,0,1,False,False,False,False,True,False,False,True,True,False,False,False,0
29,98165,214298,525,98,4,20.43,24,0.78,1,1,1,True,False,False,True,False,False,True,False,False,False,False,True,0
47,120772,220883,390,77,1,7.14,48,0.7,1,0,1,False,False,True,True,False,False,True,False,True,False,False,False,0
53,52397,216940,348,116,2,3.69,48,0.87,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,0
65,32554,143662,591,93,3,14.48,24,0.62,1,0,1,False,True,False,False,False,False,True,False,False,False,True,False,0
58,93103,158847,562,38,4,16.77,36,0.28,1,0,1,False,False,False,False,False,False,True,False,True,False,False,False,0
34,133357,121999,435,38,4,12.75,48,0.21,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,0
19,71562,109586,592,82,2,5.34,36,0.34,0,1,1,False,True,False,True,False,False,False,False,False,False,True,False,0
68,126383,156782,357,109,2,8.39,12,0.85,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,0
49,124120,87238,744,104,3,16.26,36,0.13,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,0
30,68293,23572,626,107,3,16.25,60,0.59,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,0
57,122698,144273,404,5,1,14.71,36,0.68,0,0,1,False,False,False,False,False,True,False,True,False,False,False,True,0
54,15851,40405,508,18,1,17.95,24,0.53,0,0,1,False,True,False,True,False,False,False,True,False,False,True,False,0
21,132223,41566,757,90,3,8.5,24,0.86,1,0,0,False,True,False,False,False,True,True,False,False,False,False,True,0
19,62602,133975,427,104,2,15.96,24,0.71,0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,0
61,88683,143570,338,31,4,22.53,48,0.38,0,1,0,False,False,True,False,True,False,True,False,False,False,False,False,0
57,111062,28406,495,4,4,2.83,48,0.21,1,0,0,False,False,True,False,False,True,False,True,False,False,True,False,0
34,99612,73365,546,17,3,4.53,48,0.15,1,0,0,True,False,False,False,False,True,False,True,True,False,False,False,0
56,75554,91535,478,39,1,13.8,48,0.71,0,1,1,True,False,False,False,False,True,False,True,False,True,False,False,0
18,26098,95295,563,60,2,17.85,24,0.83,0,0,1,False,False,True,False,False,True,True,False,False,False,True,False,0
66,73767,70009,454,98,4,12.85,48,0.16,0,0,1,False,True,False,False,False,True,False,False,False,False,True,False,0
51,116209,10346,608,87,3,9.72,36,0.44,0,0,0,False,False,True,False,False,False,False,True,False,False,False,True,0
48,76360,243947,501,46,1,3.79,36,0.73,1,1,1,False,False,True,False,False,False,False,False,True,False,False,False,0
69,112750,96980,814,36,3,16.86,60,0.63,0,1,1,False,False,True,True,False,False,False,False,False,False,True,False,0
25,65114,128658,454,55,4,5.39,12,0.41,0,0,1,True,False,False,False,True,False,True,False,False,False,False,True,0
40,119900,243512,565,79,4,5.31,12,0.87,1,0,0,False,False,True,True,False,False,False,False,False,False,True,False,0
50,123254,49481,571,39,3,10.79,36,0.69,1,0,0,False,False,True,False,True,False,False,False,True,False,False,False,0
35,136202,86269,314,19,1,12.53,48,0.48,1,1,0,False,False,True,False,False,True,True,False,True,False,False,False,0
30,127603,88632,322,66,3,17.76,48,0.22,1,1,1,False,True,False,True,False,False,True,False,True,False,False,False,0
19,49497,23337,473,81,4,4.8,48,0.83,1,1,1,False,False,True,False,True,False,False,True,True,False,False,False,0
35,146026,216305,304,118,3,12.3,24,0.71,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,0
28,100798,88630,706,71,3,7.86,48,0.53,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,0
63,41479,153767,622,17,4,16.84,36,0.1,0,1,0,False,True,False,False,True,False,True,False,True,False,False,False,0
32,84970,18310,373,37,4,3.1,60,0.7,1,0,1,True,False,False,False,False,False,True,False,False,False,True,False,0
67,75892,49961,613,76,4,9.4,36,0.72,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,0
18,145342,220025,657,95,1,14.11,60,0.88,1,1,0,True,False,False,False,False,True,True,False,False,True,False,False,0
59,120371,85019,691,28,3,17.98,48,0.58,0,1,1,True,False,False,False,False,False,False,True,False,False,False,True,0
44,58374,93430,518,8,4,13.89,48,0.43,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,0
55,63559,5081,400,106,2,11.32,24,0.76,0,0,0,False,True,False,False,False,True,False,True,False,False,False,True,0
46,113604,225130,525,1,3,18.65,60,0.22,0,0,0,False,False,True,False,False,True,True,False,False,True,False,False,0
51,77738,248932,640,107,1,12.23,48,0.8,1,1,0,True,False,False,False,False,True,True,False,True,False,False,False,0
62,102372,172342,738,23,4,10.76,36,0.77,1,1,1,False,False,False,False,False,False,False,True,False,False,True,False,0
60,96739,154059,639,0,4,7.31,36,0.3,1,1,0,False,True,False,True,False,False,False,True,False,False,False,False,0
65,110508,89632,585,66,3,21.11,60,0.36,0,1,0,True,False,False,True,False,False,False,False,False,False,False,True,0
58,30591,109674,755,100,1,21.31,24,0.14,1,1,1,False,False,True,True,False,False,False,False,False,False,True,False,0
34,97563,235828,330,50,1,4.85,24,0.73,0,1,1,False,False,True,False,False,False,False,False,False,False,True,False,0
44,17770,211250,435,74,4,14.39,60,0.49,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,0
33,128687,16341,766,100,3,6.11,60,0.63,1,0,1,False,False,False,True,False,False,True,False,False,False,False,True,0
51,123106,99949,723,45,2,23.88,60,0.2,1,0,1,False,False,False,False,True,False,False,False,False,False,False,True,0
19,109188,159283,479,110,3,2.59,60,0.74,0,1,0,False,False,True,False,False,True,True,False,True,False,False,False,0
36,147021,185370,712,8,4,2.96,24,0.85,1,0,1,True,False,False,True,False,False,False,True,False,False,False,False,0
68,94368,135040,431,35,1,7.69,48,0.32,0,1,1,False,True,False,False,False,True,True,False,False,False,True,False,0
35,44140,109360,708,20,1,23.59,12,0.44,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,0
42,89854,147793,626,17,1,9.71,12,0.47,0,1,1,False,False,False,False,False,False,False,True,False,False,False,True,0
25,16715,135809,451,7,3,4.08,48,0.14,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,0
66,61271,130006,412,86,2,18.59,24,0.85,1,0,1,False,True,False,False,True,False,False,True,True,False,False,False,0
26,137514,118871,577,92,4,23.85,36,0.88,0,1,1,False,False,False,False,False,True,False,False,False,True,False,False,0
18,120567,160923,590,43,2,2.54,60,0.26,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,0
38,114681,19516,311,13,3,19.5,36,0.14,1,1,1,False,True,False,True,False,False,False,False,True,False,False,False,0
56,68099,42115,323,60,2,10.14,24,0.87,0,1,1,False,False,False,True,False,False,False,True,False,False,False,True,0
23,141798,165883,347,105,2,12.0,24,0.39,0,0,0,False,True,False,False,True,False,False,True,True,False,False,False,0
27,99063,126952,586,41,4,5.29,60,0.78,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,0
52,82915,37916,319,68,1,22.37,60,0.32,1,1,1,False,True,False,True,False,False,False,True,False,True,False,False,0
36,35403,228033,770,14,2,15.95,48,0.39,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,0
58,45585,234437,791,9,4,12.05,48,0.21,1,0,0,True,False,False,False,False,True,False,True,False,True,False,False,0
36,49262,158975,663,92,1,21.68,36,0.27,1,0,1,False,True,False,False,False,True,False,True,False,False,True,False,0
27,93610,89628,752,108,1,22.01,12,0.21,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,0
